{'seccode': 'YNDX', 'price': 1971.8, 'quantity': 90, 'tradetime': '06.03.2023 13:30:10'}
{'seccode': 'YNDX', 'price': 1947.0, 'quantity': 3, 'tradetime': '09.03.2023 11:00:55'}
{'seccode': 'YNDX', 'price': 1947.2, 'quantity': 12, 'tradetime': '09.03.2023 11:01:00'}
{'seccode': 'YNDX', 'price': 1946.8, 'quantity': 95, 'tradetime': '09.03.2023 11:01:02'}
{'seccode': 'YNDX', 'price': 1946.6, 'quantity': 35, 'tradetime': '09.03.2023 11:01:04'}
{'seccode': 'YNDX', 'price': 1946.4, 'quantity': 2, 'tradetime': '09.03.2023 11:01:05'}
{'seccode': 'YNDX', 'price': 1946.2, 'quantity': 7, 'tradetime': '09.03.2023 11:01:06'}
{'seccode': 'YNDX', 'price': 1946.4, 'quantity': 1, 'tradetime': '09.03.2023 11:01:06'}
{'seccode': 'YNDX', 'price': 1946.4, 'quantity': 40, 'tradetime': '09.03.2023 11:01:07'}
{'seccode': 'YNDX', 'price': 1946.8, 'quantity': 1, 'tradetime': '09.03.2023 11:01:12'}
{'seccode': 'YNDX', 'price': 1946.8, 'quantity': 1, 'tradetime': '09.03.2023 11:01:12'}
{'seccode': 'YNDX', 'price': 1946.8, 'quantity': 1, 'tradetime': '09.03.2023 11:01:12'}
{'seccode': 'YNDX', 'price': 1946.6, 'quantity': 191, 'tradetime': '09.03.2023 11:01:12'}
{'seccode': 'YNDX', 'price': 1946.6, 'quantity': 22, 'tradetime': '09.03.2023 11:01:14'}
{'seccode': 'YNDX', 'price': 1946.8, 'quantity': 1, 'tradetime': '09.03.2023 11:01:14'}
{'seccode': 'YNDX', 'price': 1945.6, 'quantity': 15, 'tradetime': '09.03.2023 11:01:20'}
{'seccode': 'YNDX', 'price': 1945.6, 'quantity': 100, 'tradetime': '09.03.2023 11:01:22'}
{'seccode': 'YNDX', 'price': 1945.6, 'quantity': 46, 'tradetime': '09.03.2023 11:01:22'}
{'seccode': 'YNDX', 'price': 1946.0, 'quantity': 100, 'tradetime': '09.03.2023 11:01:22'}
{'seccode': 'YNDX', 'price': 1946.0, 'quantity': 25, 'tradetime': '09.03.2023 11:01:22'}
{'seccode': 'YNDX', 'price': 1946.0, 'quantity': 750, 'tradetime': '09.03.2023 11:01:22'}
{'seccode': 'YNDX', 'price': 1947.4, 'quantity': 33, 'tradetime': '09.03.2023 11:01:28'}
{'seccode': 'YNDX', 'price': 1947.0, 'quantity': 8, 'tradetime': '09.03.2023 11:01:32'}
{'seccode': 'YNDX', 'price': 1951.6, 'quantity': 1, 'tradetime': '09.03.2023 11:20:12'}
{'seccode': 'YNDX', 'price': 1951.8, 'quantity': 1, 'tradetime': '09.03.2023 11:20:14'}
{'seccode': 'YNDX', 'price': 1951.8, 'quantity': 1, 'tradetime': '09.03.2023 11:20:14'}
{'seccode': 'YNDX', 'price': 1951.6, 'quantity': 12, 'tradetime': '09.03.2023 11:20:20'}
{'seccode': 'YNDX', 'price': 1951.4, 'quantity': 85, 'tradetime': '09.03.2023 11:20:22'}
{'seccode': 'YNDX', 'price': 1951.4, 'quantity': 5, 'tradetime': '09.03.2023 11:20:22'}
{'seccode': 'YNDX', 'price': 1951.6, 'quantity': 2, 'tradetime': '09.03.2023 11:20:23'}
{'seccode': 'YNDX', 'price': 1951.6, 'quantity': 51, 'tradetime': '09.03.2023 11:20:23'}
{'seccode': 'YNDX', 'price': 1951.6, 'quantity': 27, 'tradetime': '09.03.2023 11:20:23'}
{'seccode': 'YNDX', 'price': 1948.0, 'quantity': 29, 'tradetime': '09.03.2023 11:22:23'}
{'seccode': 'YNDX', 'price': 1948.0, 'quantity': 1, 'tradetime': '09.03.2023 11:22:26'}
{'seccode': 'YNDX', 'price': 1948.2, 'quantity': 1, 'tradetime': '09.03.2023 11:22:27'}
{'seccode': 'YNDX', 'price': 1948.0, 'quantity': 16, 'tradetime': '09.03.2023 11:22:28'}
{'seccode': 'YNDX', 'price': 1948.2, 'quantity': 3, 'tradetime': '09.03.2023 11:22:30'}
{'seccode': 'YNDX', 'price': 1948.0, 'quantity': 1, 'tradetime': '09.03.2023 11:22:31'}
{'seccode': 'YNDX', 'price': 1948.2, 'quantity': 58, 'tradetime': '09.03.2023 11:22:31'}
{'seccode': 'YNDX', 'price': 1948.2, 'quantity': 1, 'tradetime': '09.03.2023 11:22:32'}
{'seccode': 'YNDX', 'price': 1948.2, 'quantity': 20, 'tradetime': '09.03.2023 11:22:33'}
{'seccode': 'YNDX', 'price': 1948.2, 'quantity': 10, 'tradetime': '09.03.2023 11:22:35'}
{'seccode': 'YNDX', 'price': 1948.0, 'quantity': 7, 'tradetime': '09.03.2023 11:22:37'}
{'seccode': 'YNDX', 'price': 1948.2, 'quantity': 3, 'tradetime': '09.03.2023 11:22:38'}
{'seccode': 'YNDX', 'price': 1948.0, 'quantity': 1, 'tradetime': '09.03.2023 11:22:41'}
{'seccode': 'YNDX', 'price': 1948.0, 'quantity': 1, 'tradetime': '09.03.2023 11:22:41'}
{'seccode': 'YNDX', 'price': 1948.0, 'quantity': 1, 'tradetime': '09.03.2023 11:22:42'}
{'seccode': 'YNDX', 'price': 1948.0, 'quantity': 1, 'tradetime': '09.03.2023 11:22:42'}
{'seccode': 'YNDX', 'price': 1948.0, 'quantity': 1, 'tradetime': '09.03.2023 11:22:42'}
{'seccode': 'YNDX', 'price': 1947.8, 'quantity': 1, 'tradetime': '09.03.2023 11:22:43'}
{'seccode': 'YNDX', 'price': 1947.8, 'quantity': 1, 'tradetime': '09.03.2023 11:22:44'}
{'seccode': 'YNDX', 'price': 1948.2, 'quantity': 1, 'tradetime': '09.03.2023 11:22:44'}
{'seccode': 'YNDX', 'price': 1948.0, 'quantity': 1, 'tradetime': '09.03.2023 11:22:46'}
{'seccode': 'YNDX', 'price': 1946.6, 'quantity': 44, 'tradetime': '09.03.2023 11:24:32'}
{'seccode': 'YNDX', 'price': 1946.6, 'quantity': 1, 'tradetime': '09.03.2023 11:24:33'}
{'seccode': 'YNDX', 'price': 1945.4, 'quantity': 1, 'tradetime': '09.03.2023 11:25:31'}
{'seccode': 'YNDX', 'price': 1945.2, 'quantity': 1, 'tradetime': '09.03.2023 11:25:32'}
{'seccode': 'YNDX', 'price': 1945.4, 'quantity': 1, 'tradetime': '09.03.2023 11:25:36'}
{'seccode': 'YNDX', 'price': 1945.4, 'quantity': 50, 'tradetime': '09.03.2023 11:25:37'}
{'seccode': 'YNDX', 'price': 1945.2, 'quantity': 3, 'tradetime': '09.03.2023 11:25:38'}
{'seccode': 'YNDX', 'price': 1945.4, 'quantity': 1, 'tradetime': '09.03.2023 11:25:41'}
{'seccode': 'YNDX', 'price': 1945.2, 'quantity': 1, 'tradetime': '09.03.2023 11:25:44'}
{'seccode': 'YNDX', 'price': 1945.4, 'quantity': 1, 'tradetime': '09.03.2023 11:25:45'}
{'seccode': 'YNDX', 'price': 1945.6, 'quantity': 20, 'tradetime': '09.03.2023 11:25:48'}
{'seccode': 'YNDX', 'price': 1945.8, 'quantity': 1, 'tradetime': '09.03.2023 11:26:05'}
{'seccode': 'YNDX', 'price': 1945.6, 'quantity': 1, 'tradetime': '09.03.2023 11:26:07'}
{'seccode': 'YNDX', 'price': 1945.6, 'quantity': 1, 'tradetime': '09.03.2023 11:26:13'}
{'seccode': 'YNDX', 'price': 1946.0, 'quantity': 4, 'tradetime': '09.03.2023 11:26:16'}
{'seccode': 'YNDX', 'price': 1945.8, 'quantity': 4, 'tradetime': '09.03.2023 11:26:17'}
{'seccode': 'YNDX', 'price': 1945.8, 'quantity': 2, 'tradetime': '09.03.2023 11:26:25'}
{'seccode': 'YNDX', 'price': 1946.0, 'quantity': 10, 'tradetime': '09.03.2023 11:26:27'}
{'seccode': 'YNDX', 'price': 1946.0, 'quantity': 2, 'tradetime': '09.03.2023 11:26:28'}
{'seccode': 'YNDX', 'price': 1945.8, 'quantity': 8, 'tradetime': '09.03.2023 11:26:30'}
{'seccode': 'YNDX', 'price': 1946.0, 'quantity': 3, 'tradetime': '09.03.2023 11:26:32'}
{'seccode': 'YNDX', 'price': 1946.0, 'quantity': 1, 'tradetime': '09.03.2023 11:26:32'}
{'seccode': 'YNDX', 'price': 1947.2, 'quantity': 5, 'tradetime': '09.03.2023 11:29:37'}
{'seccode': 'YNDX', 'price': 1947.2, 'quantity': 12, 'tradetime': '09.03.2023 11:29:37'}
{'seccode': 'YNDX', 'price': 1947.4, 'quantity': 1, 'tradetime': '09.03.2023 11:29:43'}
{'seccode': 'YNDX', 'price': 1947.4, 'quantity': 2, 'tradetime': '09.03.2023 11:29:45'}
{'seccode': 'YNDX', 'price': 1947.2, 'quantity': 3, 'tradetime': '09.03.2023 11:29:45'}
{'seccode': 'YNDX', 'price': 1946.8, 'quantity': 2, 'tradetime': '09.03.2023 11:29:48'}
{'seccode': 'YNDX', 'price': 1948.0, 'quantity': 7, 'tradetime': '09.03.2023 11:33:53'}
{'seccode': 'YNDX', 'price': 1948.0, 'quantity': 44, 'tradetime': '09.03.2023 11:33:55'}
{'seccode': 'YNDX', 'price': 1948.2, 'quantity': 3, 'tradetime': '09.03.2023 11:33:56'}
{'seccode': 'YNDX', 'price': 1948.0, 'quantity': 20, 'tradetime': '09.03.2023 11:33:57'}
{'seccode': 'YNDX', 'price': 1948.0, 'quantity': 1, 'tradetime': '09.03.2023 11:33:58'}
{'seccode': 'YNDX', 'price': 1948.2, 'quantity': 3, 'tradetime': '09.03.2023 11:33:59'}
{'seccode': 'YNDX', 'price': 1948.2, 'quantity': 32, 'tradetime': '09.03.2023 11:35:23'}
{'seccode': 'YNDX', 'price': 1949.2, 'quantity': 10, 'tradetime': '09.03.2023 11:35:31'}
{'seccode': 'YNDX', 'price': 1950.2, 'quantity': 2, 'tradetime': '09.03.2023 11:39:40'}
{'seccode': 'YNDX', 'price': 1950.2, 'quantity': 1, 'tradetime': '09.03.2023 11:39:40'}
{'seccode': 'YNDX', 'price': 1950.2, 'quantity': 1, 'tradetime': '09.03.2023 11:39:44'}
{'seccode': 'YNDX', 'price': 1950.2, 'quantity': 1, 'tradetime': '09.03.2023 11:39:44'}
{'seccode': 'YNDX', 'price': 1950.0, 'quantity': 1, 'tradetime': '09.03.2023 11:39:46'}
{'seccode': 'YNDX', 'price': 1950.0, 'quantity': 12, 'tradetime': '09.03.2023 11:41:08'}
{'seccode': 'YNDX', 'price': 1949.2, 'quantity': 30, 'tradetime': '09.03.2023 11:42:22'}
{'seccode': 'YNDX', 'price': 1949.4, 'quantity': 1, 'tradetime': '09.03.2023 11:42:24'}
{'seccode': 'YNDX', 'price': 1949.4, 'quantity': 2, 'tradetime': '09.03.2023 11:42:29'}
{'seccode': 'YNDX', 'price': 1949.4, 'quantity': 38, 'tradetime': '09.03.2023 11:42:31'}
{'seccode': 'YNDX', 'price': 1949.4, 'quantity': 5, 'tradetime': '09.03.2023 11:42:32'}
{'seccode': 'YNDX', 'price': 1949.2, 'quantity': 2, 'tradetime': '09.03.2023 11:42:34'}
